Customer_ID,Customer_Name,Gender,Age,City,Customer_Segment,Region
CUST1838,Customer_1838,Male,20,Ahmedabad,Consumer,West
CUST1839,Customer_1839,Female,24,Bangalore,Consumer,South
CUST1840,Customer_1840,Male,56,Kolkata,Consumer,East
CUST1841,Customer_1841,Male,18,Bangalore,Consumer,South
CUST1842,Customer_1842,Male,34,Bangalore,Consumer,South
CUST1843,Customer_1843,Male,60,Kolkata,Corporate,East
CUST1844,Customer_1844,Female,42,Hyderabad,Consumer,South
CUST1845,Customer_1845,Female,20,Chennai,Consumer,South
CUST1846,Customer_1846,Male,32,Mumbai,Corporate,West
CUST1847,Customer_1847,Male,46,Kolkata,Consumer,East
CUST1848,Customer_1848,Male,60,Ahmedabad,Consumer,West
CUST1849,Customer_1849,Female,49,Pune,Consumer,West
CUST1850,Customer_1850,Female,43,Delhi,Home Office,North
CUST1851,Customer_1851,Male,33,Ahmedabad,Consumer,West
CUST1852,Customer_1852,Female,42,Kolkata,Consumer,East
CUST1853,Customer_1853,Female,45,Mumbai,Consumer,West
CUST1854,Customer_1854,Female,26,Hyderabad,Consumer,South
CUST1855,Customer_1855,Female,18,Pune,Consumer,West
CUST1856,Customer_1856,Male,46,Pune,Consumer,West
CUST1857,Customer_1857,Female,39,Pune,Consumer,West
CUST1858,Customer_1858,Male,33,Bangalore,Home Office,South
CUST1859,Customer_1859,Female,58,Delhi,Consumer,North
CUST1860,Customer_1860,Female,61,Hyderabad,Consumer,South
CUST1861,Customer_1861,Female,58,Hyderabad,Consumer,South
CUST1862,Customer_1862,Female,24,Pune,Consumer,West
CUST1863,Customer_1863,Male,31,Hyderabad,Corporate,South
CUST1864,Customer_1864,Male,46,Delhi,Consumer,North
CUST1865,Customer_1865,Female,36,Delhi,Consumer,North
CUST1866,Customer_1866,Female,36,Chennai,Corporate,South
CUST1867,Customer_1867,Male,19,Kolkata,Consumer,East
CUST1868,Customer_1868,Male,58,Kolkata,Consumer,East
CUST1869,Customer_1869,Male,62,Chennai,Consumer,South
CUST1870,Customer_1870,Female,32,Mumbai,Consumer,West
CUST1871,Customer_1871,Female,20,Kolkata,Consumer,East
CUST1872,Customer_1872,Male,28,Delhi,Consumer,North
CUST1873,Customer_1873,Male,63,Delhi,Consumer,North
CUST1874,Customer_1874,Female,47,Kolkata,Home Office,East
CUST1875,Customer_1875,Female,57,Delhi,Consumer,North
CUST1876,Customer_1876,Male,35,Chennai,Consumer,South
CUST1877,Customer_1877,Female,19,Pune,Consumer,West
CUST1878,Customer_1878,Male,49,Pune,Consumer,West
CUST1879,Customer_1879,Male,25,Hyderabad,Consumer,South
CUST1880,Customer_1880,Female,39,Ahmedabad,Home Office,West
CUST1881,Customer_1881,Female,23,Ahmedabad,Corporate,West
CUST1882,Customer_1882,Female,29,Pune,Home Office,West
CUST1883,Customer_1883,Female,64,Bangalore,Home Office,South
CUST1884,Customer_1884,Female,57,Chennai,Consumer,South
CUST1885,Customer_1885,Male,53,Delhi,Consumer,North
CUST1886,Customer_1886,Male,32,Kolkata,Consumer,East
CUST1887,Customer_1887,Male,45,Pune,Consumer,West
CUST1888,Customer_1888,Male,62,Chennai,Home Office,South
CUST1889,Customer_1889,Female,35,Pune,Consumer,West
CUST1890,Customer_1890,Female,19,Mumbai,Home Office,West
CUST1891,Customer_1891,Male,30,Delhi,Consumer,North
CUST1892,Customer_1892,Male,62,Mumbai,Home Office,West
CUST1893,Customer_1893,Female,32,Delhi,Home Office,North
CUST1894,Customer_1894,Male,37,Chennai,Corporate,South
CUST1895,Customer_1895,Female,46,Hyderabad,Corporate,South
CUST1896,Customer_1896,Female,59,Pune,Consumer,West
CUST1897,Customer_1897,Female,46,Pune,Corporate,West
CUST1898,Customer_1898,Male,20,Bangalore,Home Office,South
CUST1899,Customer_1899,Male,36,Kolkata,Corporate,East
CUST1900,Customer_1900,Female,20,Mumbai,Consumer,West
CUST1901,Customer_1901,Female,31,Pune,Consumer,West
CUST1902,Customer_1902,Male,57,Chennai,Corporate,South
CUST1903,Customer_1903,Female,21,Hyderabad,Consumer,South
CUST1904,Customer_1904,Male,28,Kolkata,Corporate,East
CUST1905,Customer_1905,Female,48,Chennai,Consumer,South
CUST1906,Customer_1906,Male,60,Mumbai,Consumer,West
CUST1907,Customer_1907,Female,49,Bangalore,Consumer,South
CUST1908,Customer_1908,Male,44,Pune,Consumer,West
CUST1909,Customer_1909,Male,47,Chennai,Consumer,South
CUST1910,Customer_1910,Male,60,Kolkata,Consumer,East
CUST1911,Customer_1911,Male,19,Delhi,Consumer,North
CUST1912,Customer_1912,Female,26,Hyderabad,Consumer,South
CUST1913,Customer_1913,Female,45,Kolkata,Consumer,East
CUST1914,Customer_1914,Male,48,Chennai,Corporate,South
CUST1915,Customer_1915,Male,51,Hyderabad,Home Office,South
CUST1916,Customer_1916,Female,32,Pune,Corporate,West
CUST1917,Customer_1917,Female,42,Delhi,Home Office,North
CUST1918,Customer_1918,Female,53,Bangalore,Corporate,South
CUST1919,Customer_1919,Male,25,Kolkata,Consumer,East
CUST1920,Customer_1920,Male,26,Bangalore,Corporate,South
CUST1921,Customer_1921,Female,54,Delhi,Corporate,North
CUST1922,Customer_1922,Male,62,Hyderabad,Consumer,South
CUST1923,Customer_1923,Female,56,Pune,Consumer,West
CUST1924,Customer_1924,Male,49,Chennai,Corporate,South
CUST1925,Customer_1925,Female,34,Delhi,Consumer,North
CUST1926,Customer_1926,Male,52,Mumbai,Consumer,West
CUST1927,Customer_1927,Female,54,Hyderabad,Consumer,South
CUST1928,Customer_1928,Male,36,Bangalore,Consumer,South
CUST1929,Customer_1929,Female,61,Kolkata,Consumer,East
CUST1930,Customer_1930,Male,46,Delhi,Consumer,North
CUST1931,Customer_1931,Female,24,Bangalore,Consumer,South
CUST1932,Customer_1932,Female,45,Hyderabad,Consumer,South
CUST1933,Customer_1933,Female,26,Bangalore,Corporate,South
CUST1934,Customer_1934,Female,45,Delhi,Home Office,North
CUST1935,Customer_1935,Female,23,Hyderabad,Consumer,South
CUST1936,Customer_1936,Female,46,Mumbai,Corporate,West
CUST1937,Customer_1937,Male,34,Delhi,Consumer,North
CUST1938,Customer_1938,Female,33,Chennai,Consumer,South
CUST1939,Customer_1939,Male,40,Ahmedabad,Consumer,West
CUST1940,Customer_1940,Male,48,Pune,Consumer,West
CUST1941,Customer_1941,Male,20,Delhi,Consumer,North
CUST1942,Customer_1942,Male,38,Hyderabad,Consumer,South
CUST1943,Customer_1943,Female,43,Kolkata,Corporate,East
CUST1944,Customer_1944,Female,53,Pune,Corporate,West
CUST1945,Customer_1945,Female,59,Delhi,Consumer,North
CUST1946,Customer_1946,Male,54,Mumbai,Consumer,West
CUST1947,Customer_1947,Male,39,Kolkata,Consumer,East
CUST1948,Customer_1948,Male,59,Mumbai,Consumer,West
CUST1949,Customer_1949,Male,29,Chennai,Corporate,South
CUST1950,Customer_1950,Male,59,Kolkata,Consumer,East
CUST1951,Customer_1951,Male,30,Bangalore,Corporate,South
CUST1952,Customer_1952,Male,28,Ahmedabad,Home Office,West
CUST1953,Customer_1953,Female,33,Kolkata,Consumer,East
CUST1954,Customer_1954,Female,25,Pune,Home Office,West
CUST1955,Customer_1955,Female,57,Kolkata,Consumer,East
CUST1956,Customer_1956,Female,57,Hyderabad,Consumer,South
CUST1957,Customer_1957,Female,62,Ahmedabad,Consumer,West
CUST1958,Customer_1958,Male,19,Hyderabad,Consumer,South
CUST1959,Customer_1959,Female,47,Bangalore,Consumer,South
CUST1960,Customer_1960,Female,47,Kolkata,Consumer,East
CUST1961,Customer_1961,Male,29,Mumbai,Corporate,West
CUST1962,Customer_1962,Male,27,Mumbai,Home Office,West
CUST1963,Customer_1963,Female,61,Delhi,Corporate,North
CUST1964,Customer_1964,Male,28,Chennai,Consumer,South
CUST1965,Customer_1965,Female,32,Pune,Corporate,West
CUST1966,Customer_1966,Female,33,Ahmedabad,Consumer,West
CUST1967,Customer_1967,Male,34,Chennai,Corporate,South
CUST1968,Customer_1968,Male,43,Kolkata,Corporate,East
CUST1969,Customer_1969,Male,19,Chennai,Home Office,South
CUST1970,Customer_1970,Male,29,Delhi,Consumer,North
CUST1971,Customer_1971,Male,43,Chennai,Corporate,South
CUST1972,Customer_1972,Female,40,Ahmedabad,Consumer,West
CUST1973,Customer_1973,Male,35,Bangalore,Home Office,South
CUST1974,Customer_1974,Male,49,Delhi,Consumer,North
CUST1975,Customer_1975,Male,55,Bangalore,Consumer,South
CUST1976,Customer_1976,Female,64,Kolkata,Consumer,East
CUST1977,Customer_1977,Male,20,Delhi,Corporate,North
CUST1978,Customer_1978,Male,55,Kolkata,Consumer,East
CUST1979,Customer_1979,Female,20,Kolkata,Consumer,East
CUST1980,Customer_1980,Female,47,Chennai,Home Office,South
CUST1981,Customer_1981,Male,18,Bangalore,Home Office,South
CUST1982,Customer_1982,Female,47,Kolkata,Consumer,East
CUST1983,Customer_1983,Male,62,Bangalore,Consumer,South
CUST1984,Customer_1984,Male,49,Bangalore,Corporate,South
CUST1985,Customer_1985,Male,45,Delhi,Home Office,North
CUST1986,Customer_1986,Male,38,Hyderabad,Consumer,South
CUST1987,Customer_1987,Female,63,Chennai,Consumer,South
CUST1988,Customer_1988,Male,30,Kolkata,Consumer,East
CUST1989,Customer_1989,Male,44,Bangalore,Corporate,South
CUST1990,Customer_1990,Female,53,Pune,Consumer,West
CUST1991,Customer_1991,Female,24,Hyderabad,Consumer,South
CUST1992,Customer_1992,Male,39,Kolkata,Consumer,East
CUST1993,Customer_1993,Female,27,Pune,Home Office,West
CUST1994,Customer_1994,Male,56,Chennai,Consumer,South
CUST1995,Customer_1995,Female,32,Chennai,Consumer,South
CUST1996,Customer_1996,Female,32,Bangalore,Consumer,South
CUST1997,Customer_1997,Female,21,Bangalore,Corporate,South
CUST1998,Customer_1998,Male,49,Ahmedabad,Consumer,West
CUST1999,Customer_1999,Male,40,Ahmedabad,Corporate,West
CUST2000,Customer_2000,Male,23,Kolkata,Consumer,East
